"","married-slope_2022","married-slope_2023","married-acc_2022","married-acc_2023","married-steady_slope","married-val_2022","unmarried-slope_2022","unmarried-slope_2023","unmarried-acc_2022","unmarried-acc_2023","unmarried-steady_slope","unmarried-val_2022"
"Newaygo County, Michigan",-37.428664065897465,-134.62315341085196,-86.08532644905063,-108.3036522426919,0.0,32764.0,54.13214285714285,54.13214285714285,0.0,0.0,1.0,6939.0
"Newberry County, South Carolina",343.7721073044813,396.17579185521754,52.40368455074433,52.40368455074433,0.0,21382.0,"","","","","",5515.0
"Newport County, Rhode Island",758.2674369748565,904.5804621849093,146.31302521008473,146.31302521008473,0.0,50253.0,141.96428571428572,141.96428571428572,0.0,0.0,1.0,17876.0
"Newport News city, Virginia",-791.2321428571429,-791.2321428571429,0.0,0.0,1.0,85830.0,451.6178571428571,451.6178571428571,0.0,0.0,1.0,38841.0
"Newton County, Arkansas",-99.88928571428569,-99.88928571428569,0.0,0.0,1.0,4751.0,"","","","","",1186.0
"Newton County, Georgia",827.0642857142855,827.0642857142855,0.0,0.0,1.0,65340.0,277.22499999999997,277.22499999999997,0.0,0.0,1.0,13283.0
"Newton County, Indiana",-134.94642857142858,-134.94642857142858,0.0,0.0,1.0,8375.0,24.299999999999994,24.299999999999994,0.0,0.0,1.0,2158.0
"Newton County, Mississippi",7.979476405962487,26.541531997434504,18.562055591468525,18.562055591468525,0.0,12090.0,63.342857142857135,63.342857142857135,0.0,0.0,1.0,2870.0
"Newton County, Missouri",452.6192055642605,694.1460226476192,220.4578754141694,262.59575877306634,0.0,40671.0,90.86071428571428,90.86071428571428,0.0,0.0,1.0,8078.0
"Newton County, Texas",-322.63629922270775,-461.42492240667343,-127.05898517836613,-150.51826119943144,0.0,7147.0,"","","","","",1520.0
"Nez Perce County, Idaho","","","","","",23728.0,378.1806435286999,515.1468954235315,127.9920814476136,145.9404223227466,0.0,7947.0
"Niagara County, New York",-825.6321428571426,-825.6321428571426,0.0,0.0,1.0,119208.0,317.2607142857143,317.2607142857143,0.0,0.0,1.0,41509.0
"Nicholas County, Kentucky","","","","","",5268.0,"","","","","",974.0
"Nicholas County, West Virginia",-294.24285714285713,-294.24285714285713,0.0,0.0,1.0,16059.0,-45.59831932774978,-64.70756302522932,-19.109243697479638,-19.109243697479638,0.0,3577.0
"Nicollet County, Minnesota","","","","","",19236.0,140.98584356820356,163.86205559147493,22.876212023271098,22.876212023271098,0.0,5939.0
"Niobrara County, Wyoming",-32.160019392373215,-36.102165481578595,-3.9421460892049134,-3.9421460892049134,0.0,1389.0,64.33237558975816,98.26297603920102,31.228614528343314,36.63258637392937,0.0,533.0
"Noble County, Indiana",-124.93038963526487,-241.70279862731695,-104.49903040036588,-129.045787566356,0.0,31345.0,126.93928571428569,126.93928571428569,0.0,0.0,1.0,6754.0
"Noble County, Ohio",-184.18712023272383,-213.1355688429394,-28.9484486102135,-28.9484486102135,0.0,7693.0,62.521428571428565,62.521428571428565,0.0,0.0,1.0,2123.0
"Noble County, Oklahoma",-225.2671460892161,-255.51940853265842,-30.25226244343969,-30.25226244343969,0.0,6987.0,54.622478991597745,64.53634453781342,9.913865546218677,9.913865546218677,0.0,1552.0
"Nobles County, Minnesota",-116.81428571428572,-116.81428571428572,0.0,0.0,1.0,12115.0,91.0937782805413,106.27428894634795,15.180510665804952,15.180510665804952,0.0,3031.0
"Nodaway County, Missouri",-125.50714285714287,-125.50714285714287,0.0,0.0,1.0,10249.0,"","","","","",5064.0
"Nolan County, Texas","","","","","",8267.0,174.18312488123775,258.74304374307394,78.6008942280132,90.51894349986833,0.0,2384.0
"Nome Census Area, Alaska","","","","","",4271.0,40.1341790562401,49.095232708470576,8.961053652230248,8.961053652230248,0.0,936.0
"Norfolk County, Massachusetts",2853.803571428571,2853.803571428571,0.0,0.0,1.0,472395.0,1036.3249999999998,1036.3249999999998,0.0,0.0,1.0,124198.0
"Norfolk city, Virginia",-1324.817863225937,-2015.041270494461,-631.9276556800469,-748.5191589548194,0.0,95220.0,450.2749999999999,450.2749999999999,0.0,0.0,1.0,53580.0
"Norman County, Minnesota",-47.57142857142858,-47.57142857142858,0.0,0.0,1.0,4091.0,"","","","","",1164.0
"North Slope Borough, Alaska","","","","","",3430.0,"","","","","",817.0
"Northampton County, North Carolina","","","","","",8854.0,-42.43214285714285,-42.43214285714285,0.0,0.0,1.0,3031.0
"Northampton County, Pennsylvania","","","","","",189563.0,678.010714285714,678.010714285714,0.0,0.0,1.0,51140.0
"Northampton County, Virginia",258.8568034906639,308.01210407243343,49.155300581771954,49.155300581771954,0.0,6782.0,75.78834370151162,151.43989150971174,68.53415213253538,82.76894348562928,0.0,2302.0
"Northeastern Connecticut Planning Region, Connecticut",693.9999999999999,693.9999999999999,0.0,0.0,1.0,56199.0,542.9999999999999,542.9999999999999,0.0,0.0,1.0,15798.0
"Northumberland County, Pennsylvania",-413.9214285714285,-413.9214285714285,0.0,0.0,1.0,52687.0,"","","","","",16177.0
"Northumberland County, Virginia",-81.51071428571427,-81.51071428571427,0.0,0.0,1.0,7222.0,79.4659987071791,91.2365223012348,11.77052359405315,11.77052359405315,0.0,2367.0
"Northwest Arctic Borough, Alaska",52.440248653292656,97.0249915253371,41.050366300476526,48.119119443408636,0.0,3754.0,12.960714285714285,12.960714285714285,0.0,0.0,1.0,601.0
"Northwest Hills Planning Region, Connecticut",2121.999999999999,2121.999999999999,0.0,0.0,1.0,68300.0,1136.9999999999995,1136.9999999999995,0.0,0.0,1.0,19815.0
"Norton County, Kansas","","","","","",2951.0,123.38101895526052,182.57543646916747,55.24525964451641,63.14357538101467,0.0,910.0
"Norton city, Virginia","","","","","",1606.0,"","","","","",879.0
"Nottoway County, Virginia",-77.63571428571424,-77.63571428571424,0.0,0.0,1.0,7192.0,166.84747959673405,263.34861981496215,88.95922217561747,104.04305827524513,0.0,2041.0
"Nowata County, Oklahoma",-90.64285714285712,-90.64285714285712,0.0,0.0,1.0,5948.0,-29.006771170006687,-37.2108758888171,-8.204104718810612,-8.204104718810612,0.0,1387.0
"Noxubee County, Mississippi","","","","","",4729.0,"","","","","",1313.0
"Nuckolls County, Nebraska","","","","","",2806.0,"","","","","",686.0
"Nueces County, Texas",1072.882142857143,1072.882142857143,0.0,0.0,1.0,193631.0,-637.9738687782665,-817.8605850032181,-179.8867162249541,-179.8867162249541,0.0,51370.0
"Nye County, Nevada",943.3121202327311,1073.4391402715119,130.1270200387834,130.1270200387834,0.0,29657.0,344.1607142857142,344.1607142857142,0.0,0.0,1.0,11264.0
"O'Brien County, Iowa",-96.15357142857142,-96.15357142857142,0.0,0.0,1.0,9270.0,49.05,49.05,0.0,0.0,1.0,2690.0
"Oakland County, Michigan",-3278.3918575048447,-6096.225622534752,-2580.3729806755437,-3055.2945493236184,0.0,801999.0,4156.592857142857,4156.592857142857,0.0,0.0,1.0,241236.0
"Obion County, Tennessee",174.52428894636978,224.13369424694974,49.60940530058224,49.60940530058224,0.0,18553.0,238.12428894636105,267.4479799612309,29.323691014867773,29.323691014867773,0.0,5569.0
"Ocean County, New Jersey",3260.2071428571426,3260.2071428571426,0.0,0.0,1.0,435627.0,1157.2,1157.2,0.0,0.0,1.0,96296.0
"Oceana County, Michigan",-107.48928571428569,-107.48928571428569,0.0,0.0,1.0,16446.0,"","","","","",3325.0
"Ochiltree County, Texas",-468.6568681318895,-535.6431318681571,-66.98626373626387,-66.98626373626387,0.0,5750.0,104.80294231697917,145.72264353185892,38.14129498247348,43.698107451147735,0.0,1237.0
"Oconee County, Georgia",756.0392857142857,756.0392857142857,0.0,0.0,1.0,33994.0,55.46821266968436,60.8956528765375,5.427440206852054,5.427440206852054,0.0,2919.0
"Oconee County, South Carolina",1113.963461538544,1269.0651098901872,155.10164835165,155.10164835165,0.0,49699.0,169.29999999999998,169.29999999999998,0.0,0.0,1.0,13037.0
"Oconto County, Wisconsin",269.3364215493202,454.68129155784845,170.22037277013442,200.46936724134866,0.0,25997.0,89.68571428571428,89.68571428571428,0.0,0.0,1.0,6670.0
"Ogemaw County, Michigan",-120.88214285714284,-120.88214285714284,0.0,0.0,1.0,12183.0,-51.27128312864443,-66.4194731738935,-15.14819004524898,-15.14819004524898,0.0,3863.0
"Oglala Lakota County, South Dakota",-433.1493506493571,-543.3658008658385,-110.21645021646987,-110.21645021646987,0.0,3762.0,-12.866666666666669,-12.866666666666669,0.0,0.0,1.0,615.0
"Ogle County, Illinois",-389.05357142857133,-389.05357142857133,0.0,0.0,1.0,32963.0,165.93353662639856,271.361515507102,95.37895927768841,115.47699849533092,0.0,8202.0
"Oglethorpe County, Georgia",-162.94088558501244,-176.98936651584518,-14.048480930834753,-14.048480930834753,0.0,8419.0,-199.86246900819242,-270.3712045606226,-66.5346908096908,-74.48278030196889,0.0,1652.0
"Ohio County, Indiana",-47.97857142857143,-47.97857142857143,0.0,0.0,1.0,3597.0,83.3739558365196,128.96803578920662,41.80769232057901,49.38046758483324,0.0,919.0
"Ohio County, Kentucky",-172.2380252100993,-192.3199579832144,-20.0819327731094,-20.0819327731094,0.0,14914.0,-130.014570645988,-241.41259013861418,-102.20916831084469,-120.58687067481515,0.0,3481.0
"Ohio County, West Virginia",-315.56785714285724,-315.56785714285724,0.0,0.0,1.0,22335.0,"","","","","",8958.0
"Okaloosa County, Florida",1622.735714285714,1622.735714285714,0.0,0.0,1.0,130938.0,596.675,596.675,0.0,0.0,1.0,36289.0
"Okanogan County, Washington","","","","","",24765.0,-96.58946347769233,-124.49961215254734,-27.910148674854693,-27.910148674854693,0.0,6622.0
"Okeechobee County, Florida",-71.00771734118462,-344.8418228775263,-243.63903263754037,-304.0291784450237,0.0,21671.0,115.51785714285715,115.51785714285715,0.0,0.0,1.0,6059.0
"Okfuskee County, Oklahoma",-348.537823677063,-454.64843203499913,-99.73680242776754,-112.48441429415834,0.0,5762.0,-37.81989334195441,-41.78094699418489,-3.961053652230149,-3.961053652230149,0.0,1278.0
"Oklahoma County, Oklahoma",3512.1857142857143,3512.1857142857143,0.0,0.0,1.0,434364.0,1700.428571428571,1700.428571428571,0.0,0.0,1.0,151801.0
"Okmulgee County, Oklahoma",-288.08571428571423,-288.08571428571423,0.0,0.0,1.0,20174.0,-206.7064156431734,-246.80450872656365,-40.09809308338776,-40.09809308338776,0.0,5667.0
"Oktibbeha County, Mississippi",28.243167720735073,-39.65317289158702,-62.523540202877484,-73.26914100919021,0.0,20985.0,204.9392857142857,204.9392857142857,0.0,0.0,1.0,15915.0
"Oldham County, Kentucky",691.1642857142858,691.1642857142858,0.0,0.0,1.0,49958.0,85.65859728506985,93.31955397543788,7.660956690368273,7.660956690368273,0.0,4669.0
"Oldham County, Texas","","","","","",1354.0,"","","","","",166.0
"Oliver County, North Dakota","","","","","",1435.0,-15.264608920492265,-16.70513897866931,-1.4405300581771832,-1.4405300581771832,0.0,144.0
"Olmsted County, Minnesota",709.9785714285713,709.9785714285713,0.0,0.0,1.0,104032.0,609.2785714285714,609.2785714285714,0.0,0.0,1.0,31430.0
"Oneida County, Idaho",35.62499999999999,35.62499999999999,0.0,0.0,1.0,3474.0,10.55357142857143,10.55357142857143,0.0,0.0,1.0,640.0
"Oneida County, New York",724.4609082094976,936.4180833872524,211.9571751777639,211.9571751777639,0.0,127357.0,885.5789322853088,1371.03309994936,444.21956485317787,526.6887704908149,0.0,41709.0
"Oneida County, Wisconsin",466.23561795800924,618.2913081943989,143.0968541422626,161.0145263410086,0.0,24560.0,261.42874919200403,292.37461215256917,30.945862960569357,30.945862960569357,0.0,7773.0
"Onondaga County, New York",-842.5214285714285,-842.5214285714285,0.0,0.0,1.0,248711.0,769.8035714285713,769.8035714285713,0.0,0.0,1.0,97547.0
"Onslow County, North Carolina",1912.85,1912.85,0.0,0.0,1.0,124697.0,583.7928571428572,583.7928571428572,0.0,0.0,1.0,24918.0
"Ontario County, New York","","","","","",65614.0,346.725,346.725,0.0,0.0,1.0,22357.0
"Ontonagon County, Michigan",-88.24285714285715,-88.24285714285715,0.0,0.0,1.0,3513.0,-41.7454912734338,-45.26795410472096,-3.5224628312865542,-3.5224628312865542,0.0,1284.0
"Orange County, California",9533.203571428567,9533.203571428567,0.0,0.0,1.0,2037364.0,3826.2428571428572,3826.2428571428572,0.0,0.0,1.0,436832.0
"Orange County, Florida",14872.675000000001,14872.675000000001,0.0,0.0,1.0,783081.0,3533.7571428571423,3533.7571428571423,0.0,0.0,1.0,238444.0
"Orange County, Indiana",-180.8857142857143,-180.8857142857143,0.0,0.0,1.0,11872.0,"","","","","",2956.0
"Orange County, New York",1278.2,1278.2,0.0,0.0,1.0,263604.0,522.2821428571428,522.2821428571428,0.0,0.0,1.0,48234.0
"Orange County, North Carolina",1009.7857142857142,1009.7857142857142,0.0,0.0,1.0,83505.0,260.7178571428572,260.7178571428572,0.0,0.0,1.0,32122.0
"Orange County, Texas",605.7346477052779,696.059469941858,90.32482223658924,90.32482223658924,0.0,54981.0,"","","","","",10730.0
"Orange County, Vermont",-109.36428571428571,-109.36428571428571,0.0,0.0,1.0,17654.0,78.43214285714285,78.43214285714285,0.0,0.0,1.0,5731.0
"Orange County, Virginia",428.5685434192419,616.0094236359,172.59793149836332,202.28382893447997,0.0,23504.0,115.7535714285714,115.7535714285714,0.0,0.0,1.0,5085.0
"Orangeburg County, South Carolina",-672.7392857142856,-672.7392857142856,0.0,0.0,1.0,35360.0,-445.3114185035229,-693.3977055847645,-230.09766215340642,-266.07491203024983,0.0,14605.0
"Oregon County, Missouri",-357.65754686492437,-398.8332094376383,-41.17566257272184,-41.17566257272184,0.0,5262.0,-152.97873303168308,-171.73471234648605,-18.75597931480292,-18.75597931480292,0.0,1274.0
"Orleans County, New York",-195.325,-195.325,0.0,0.0,1.0,22774.0,"","","","","",6713.0
"Orleans County, Vermont",278.72858758889197,331.6327569489513,52.90416936005241,52.90416936005241,0.0,16538.0,104.73173578083515,166.91374577954412,56.548211610082944,67.81580839289381,0.0,5271.0
"Orleans Parish, Louisiana",1379.7,1379.7,0.0,0.0,1.0,135099.0,2801.196428571428,2801.196428571428,0.0,0.0,1.0,104429.0
"Orocovis Municipio, Puerto Rico",-264.05,-264.05,0.0,0.0,1.0,8878.0,75.50714285714285,75.50714285714285,0.0,0.0,1.0,2582.0
"Osage County, Kansas",-137.95714285714286,-137.95714285714286,0.0,0.0,1.0,9947.0,46.439285714285724,46.439285714285724,0.0,0.0,1.0,2634.0
"Osage County, Missouri",-122.42092760180822,-141.89167744020233,-19.47074983839701,-19.47074983839701,0.0,9731.0,"","","","","",1910.0
"Osage County, Oklahoma",-148.76428571428573,-148.76428571428573,0.0,0.0,1.0,29199.0,-82.24457013575011,-102.94366515837464,-20.699095022624732,-20.699095022624732,0.0,6285.0
"Osborne County, Kansas",-53.43928571428571,-53.43928571428571,0.0,0.0,1.0,2094.0,"","","","","",706.0
"Osceola County, Florida",6388.557142857142,6388.557142857142,0.0,0.0,1.0,236781.0,1166.3892857142855,1166.3892857142855,0.0,0.0,1.0,44323.0
"Osceola County, Iowa",-89.23928571428573,-89.23928571428573,0.0,0.0,1.0,3758.0,31.198545572076,33.251874595994195,2.0533290239174846,2.0533290239174846,1.0,1273.0
"Osceola County, Michigan",239.9486425339419,297.3555591467448,57.40691661279928,57.40691661279928,0.0,14752.0,"","","","","",3539.0
"Oscoda County, Michigan",-62.253571428571405,-62.253571428571405,0.0,0.0,1.0,5156.0,"","","","","",1551.0
"Oswego County, New York",-714.8785714285714,-714.8785714285714,0.0,0.0,1.0,64288.0,162.00714285714284,162.00714285714284,0.0,0.0,1.0,22256.0
"Otero County, Colorado","","","","","",10116.0,"","","","","",3467.0
"Otero County, New Mexico",-225.1964285714286,-225.1964285714286,0.0,0.0,1.0,36534.0,220.675,220.675,0.0,0.0,1.0,11344.0
"Otoe County, Nebraska","","","","","",10488.0,32.58214285714285,32.58214285714285,0.0,0.0,1.0,2826.0
"Otsego County, Michigan",-100.47857142857141,-100.47857142857141,0.0,0.0,1.0,15255.0,131.2537491919902,144.80675500970028,13.55300581771179,13.55300581771179,0.0,4594.0
"Otsego County, New York",-258.0607142857142,-258.0607142857142,0.0,0.0,1.0,32820.0,-102.0892857142857,-102.0892857142857,0.0,0.0,1.0,11166.0
"Ottawa County, Kansas",-41.23571428571427,-41.23571428571427,0.0,0.0,1.0,4022.0,"","","","","",789.0
"Ottawa County, Michigan",1323.107142857143,1323.107142857143,0.0,0.0,1.0,203831.0,914.5607142857142,914.5607142857142,0.0,0.0,1.0,43136.0
"Ottawa County, Ohio",-261.37142857142857,-261.37142857142857,0.0,0.0,1.0,25121.0,103.28571428571426,103.28571428571426,0.0,0.0,1.0,7530.0
"Ottawa County, Oklahoma",-228.77142857142857,-228.77142857142857,0.0,0.0,1.0,16366.0,37.039285714285704,37.039285714285704,0.0,0.0,1.0,5000.0
"Otter Tail County, Minnesota",114.90357142857144,114.90357142857144,0.0,0.0,1.0,40038.0,78.04642857142856,78.04642857142856,0.0,0.0,1.0,10150.0
"Ouachita County, Arkansas",-251.7285714285714,-251.7285714285714,0.0,0.0,1.0,11272.0,-197.14009372980945,-221.52713316096924,-24.387039431157536,-24.387039431157536,0.0,3002.0
"Ouachita Parish, Louisiana",856.1854880413739,1012.312831286341,156.1273432449922,156.1273432449922,0.0,79342.0,354.32499999999993,354.32499999999993,0.0,0.0,1.0,25918.0
"Ouray County, Colorado",101.68616677440514,116.78862314156868,15.102456367162251,15.102456367162251,0.0,3332.0,49.10714285714286,49.10714285714286,0.0,0.0,1.0,1238.0
"Outagamie County, Wisconsin",587.5642857142856,587.5642857142856,0.0,0.0,1.0,126408.0,505.6392857142856,505.6392857142856,0.0,0.0,1.0,33599.0
"Overton County, Tennessee",176.6569159924984,395.5493960827589,199.85778929227672,237.92717089236248,0.0,14722.0,"","","","","",3289.0
"Owen County, Indiana",-156.55714285714285,-156.55714285714285,0.0,0.0,1.0,12699.0,-66.56936521455646,-146.57558695226908,-72.94117648189422,-87.0712669810091,0.0,3746.0
"Owen County, Kentucky",301.8402714932163,348.6017453135137,46.76147382029794,46.76147382029794,0.0,7743.0,"","","","","",1582.0
"Owsley County, Kentucky",-100.06785714285714,-100.06785714285714,0.0,0.0,1.0,1955.0,"","","","","",688.0
"Owyhee County, Idaho",304.57934712347924,350.8366192631074,46.25727213962537,46.25727213962537,0.0,8330.0,-9.775242404655728,-13.659211376860185,-3.883968972204374,-3.883968972204374,0.0,1394.0
"Oxford County, Maine",513.2870879120892,611.7843406593311,98.49725274725323,98.49725274725323,0.0,34932.0,624.5834081321955,868.1788617223501,226.535875933012,260.6550312884501,0.0,11188.0
"Ozark County, Missouri","","","","","",6050.0,-191.23104383051395,-294.3819811344147,-95.81609567305713,-110.48577893205584,0.0,1593.0
"Ozaukee County, Wisconsin","","","","","",63530.0,201.80357142857136,201.80357142857136,0.0,0.0,1.0,14349.0
"Pacific County, Washington",308.0216548157914,361.18002585651993,53.158371040724575,53.158371040724575,0.0,13278.0,68.46071428571429,68.46071428571429,0.0,0.0,1.0,5032.0
"Page County, Iowa",-214.06055268260388,-239.5545733678009,-25.494020685197203,-25.494020685197203,0.0,8986.0,44.610714285714295,44.610714285714295,0.0,0.0,1.0,2868.0
"Page County, Virginia",423.8317409530282,609.4756395816803,173.61285287358623,197.67494437633286,0.0,14451.0,-116.98058385774493,-181.0497589595616,-59.63359189261246,-68.50475830818323,0.0,3792.0
"Palm Beach County, Florida",9615.45357142857,9615.45357142857,0.0,0.0,1.0,840958.0,2044.6142857142859,2044.6142857142859,0.0,0.0,1.0,278869.0
"Palo Alto County, Iowa",-46.18214285714286,-46.18214285714286,0.0,0.0,1.0,5547.0,"","","","","",1798.0
